"time","P_elec","P_in","Q","Q_0","Q_max","SOC","V","V_max","V_min","der(Q)","i_in","i_out"
11.232,40,99.49510169813001,37.502692790621495,37.5,75,50.00359038749532,24.000143615499812,26,22,6.885965935510623e-4,4.145604430211573,1.6666566934277482
11.328,40,99.61336091431725,37.5027587647459,37.5,75,50.00367835299453,24.000147134119782,26,22,6.899652251340667e-4,4.1505312595647395,1.6666564490820994
11.424,40,99.71589002606139,37.50282484741446,37.5,75,50.00376646321928,24.00015065852877,26,22,6.911517958978653e-4,4.154802669566827,1.6666562043345121
11.52,40,99.80267284282715,37.50289100753066,37.5,75,50.00385467670754,24.0001541870683,26,22,6.921561185803856e-4,4.158417986189545,1.666655959300157
11.616,40,99.87369566060174,37.50295726550827,37.5,75,50.003943020677696,24.000157720827108,26,22,6.929780346198392e-4,4.1613766385348505,1.666655713903429
11.712,40,99.92894726405892,37.5030236040613,37.5,75,50.004031472081735,24.00016125888327,26,22,6.936174143167613e-4,4.163678159748691,1.66665546820835
11.808,40,99.96841892833,37.50309000590372,37.5,75,50.004120007871634,24.000164800314867,26,22,6.940741567966146e-4,4.165322186746754,1.6666552222789415
11.904,40,99.99210442038161,37.503156453749526,37.5,75,50.00420860499937,24.000168344199974,26,22,6.943481900256438e-4,4.166308460271543,1.666654976179225
12,40,100,37.50322293031269,37.5,75,50.00429724041692,24.000171889616677,26,22,6.94439470822176e-4,4.166636824933056,1.6666547299732222
12.096,40,99.99210442038161,37.50328941830721,37.5,75,50.00438589107629,24.00017543564305,26,22,6.943479848633656e-4,4.1663072292330705,1.6666544837249544
12.192,40,99.96841892833,37.50335590044706,37.5,75,50.00447453392941,24.000178981357177,26,22,6.940737466873821e-4,4.165319725573018,1.6666542374984428
12.288,40,99.92894726405892,37.50342235944623,37.5,75,50.004563145928316,24.000182525837133,26,22,6.93616799691038e-4,4.163674470245446,1.666653991357709
12.384,40,99.87369566060174,37.50348877801871,37.5,75,50.00465170402495,24.000186068161,26,22,6.929772161228629e-4,4.16137172340908,1.666653745366774
12.48,40,99.80267284282715,37.50355513887849,37.5,75,50.004740185171315,24.000189607406853,26,22,6.921550970716205e-4,4.158411849047493,1.6666534995896591
12.576,40,99.71589002606139,37.50362142473954,37.5,75,50.00482856631939,24.000193142652776,26,22,6.911505724502693e-4,4.154795314911355,1.6666532540903853
12.672,40,99.61336091431725,37.50368761831585,37.5,75,50.00491682442113,24.000196672976845,26,22,6.899638009753762e-4,4.150522692444328,1.6666530089329736
12.768,40,99.49510169813001,37.503753702321404,37.5,75,50.00500493642854,24.00020019745714,26,22,6.885949701419761e-4,4.145594656692559,1.6666527641814448
12.864,40,99.36113105200084,37.503819659470196,37.5,75,50.00509287929359,24.000203715171743,26,22,6.870442961938933e-4,4.140011986197836,1.6666525198998197
12.96,40,99.21147013144778,37.50388547247621,37.5,75,50.00518062996828,24.000207225198732,26,22,6.853120240895185e-4,4.133775562874385,1.666652276152119
13.056,40,99.04614256966514,37.50395112405342,37.5,75,50.00526816540456,24.00021072661618,26,22,6.833984274630542e-4,4.126886371869359,1.666652033002364
13.152,40,98.86517447379141,37.504016596915825,37.5,75,50.005355462554434,24.000214218502176,26,22,6.813038085812311e-4,4.119345501407007,1.6666517905145743
13.248,40,98.66859442078682,37.50408187377741,37.5,75,50.00544249836988,24.000217699934794,26,22,6.79028498295504e-4,4.111154142616585,1.6666515487527713
13.344,40,98.45643345292055,37.504146928916676,37.5,75,50.00552923855557,24.000221169542222,26,22,6.765728560024157e-4,4.1023135894209135,1.666651307812217
13.44,40,98.22872507286887,37.504211720824976,37.5,75,50.00561562776663,24.000224625110665,26,22,6.739372695975384e-4,4.092825238397782,1.6666510678466435
13.536,40,97.98550523842468,37.50427625905185,37.5,75,50.005701678735804,24.000228067149433,26,22,6.711221553139341e-4,4.082690587950845,1.666650828820682
13.632,40,97.72681235681935,37.50434052603995,37.5,75,50.00578736805327,24.00023149472213,26,22,6.681279577740046e-4,4.071911238785774,1.666650590799358
13.728,40,97.45268727865772,37.50440450423196,37.5,75,50.00587267230927,24.00023490689237,26,22,6.649551498783051e-4,4.060488893409595,1.6666503538476962
13.824,40,97.1631732914674,37.50446817607055,37.5,75,50.005957568094075,24.000238302723762,26,22,6.616042327307969e-4,4.04842535586159,1.6666501180307214
13.92,40,96.85831611286312,37.504531523998395,37.5,75,50.00604203199786,24.000241681279913,26,22,6.580757355596452e-4,4.035722531428181,1.6666498834134587
14.016,40,96.5381638833274,37.50459453045816,37.5,75,50.00612604061088,24.000245041624435,26,22,6.543702156335783e-4,4.022382426341815,1.6666496500609327
