"time","P_elec","P_in","Q","Q_0","Q_max","SOC","V_cte","der(Q)","i_in","i_out"
20.5,80,44.22886902190017,37.49773742352957,37.5,75,49.99698323137276,24,-4.1401771965393326e-4,1.8428695425791737,3.3333333333333335
20.6,80,43.051109680829505,37.49769556580562,37.5,75,49.99692742107416,24,-4.2764919350891776e-4,1.7937962367012295,3.3333333333333335
20.7,80,41.86597375374284,37.49765226474332,37.5,75,49.99686968632443,24,-4.413660445168653e-4,1.7444155730726185,3.3333333333333335
20.8,80,40.67366430758004,37.49760750506273,37.5,75,49.99681000675031,24,-4.551659223659718e-4,1.694736012815835,3.3333333333333335
20.9,80,39.47438563842678,37.497561271483946,37.5,75,49.9967483619786,24,-4.690464625182086e-4,1.6447660682677825,3.3333333333333335
21,80,38.26834323650899,37.497514430857215,37.5,75,49.99668590780962,24,-4.8300528661447933e-4,1.594514301521208,3.3333333333333335
21.1,80,37.05574375098363,37.49746639181001,37.5,75,49.996621855746675,24,-4.970400028821339e-4,1.5439893229576513,3.3333333333333335
21.2,80,35.83679495453006,37.497416959984136,37.5,75,49.996555946645515,24,-5.11148206544791e-4,1.493199789772086,3.3333333333333335
21.3,80,34.61170570774933,37.497366124666854,37.5,75,49.99648816622248,24,-5.253274802343828e-4,1.4421544044895553,3.3333333333333335
21.4,80,33.38068592337716,37.49731387514545,37.5,75,49.99641850019393,24,-5.39575394405357e-4,1.3908619134740483,3.3333333333333335
21.5,80,32.14394653031618,37.49726020070717,37.5,75,49.99634693427622,24,-5.538895077509702e-4,1.3393311054298407,3.3333333333333335
21.6,80,30.901699437494752,37.497205090639305,37.5,75,49.99627345418574,24,-5.682673676215886e-4,1.2875708098956147,3.3333333333333335
21.7,80,29.654157497557144,37.497148534229126,37.5,75,49.996198045638835,24,-5.827065104449405e-4,1.2355898957315476,3.3333333333333335
21.8,80,28.401534470392303,37.49709052076389,37.5,75,49.99612069435185,24,-5.972044621482373e-4,1.1833972695996793,3.3333333333333335
21.9,80,27.14404498650746,37.497031039530874,37.5,75,49.99604138604117,24,-6.117587385820896e-4,1.1310018744378108,3.3333333333333335
22,80,25.881904510252102,37.49697007981735,37.5,75,49.99596010642314,24,-6.263668459461563e-4,1.078412687927171,3.3333333333333335
22.1,80,24.615329302899323,37.496907630910584,37.5,75,49.99587684121411,24,-6.410262812164431e-4,1.0256387209541384,3.3333333333333335
22.2,80,23.344536385590594,37.49684368209786,37.5,75,49.995791576130486,24,-6.557345325741829e-4,0.9726890160662748,3.3333333333333335
22.3,80,22.069743502150114,37.49677822266643,37.5,75,49.99570429688857,24,-6.704890798362255e-4,0.9195726459229214,3.3333333333333335
22.4,80,20.791169081775973,37.496711241903576,37.5,75,49.99561498920477,24,-6.852873948868522e-4,0.8662987117406655,3.3333333333333335
22.5,80,19.50903220161286,37.49664272909656,37.5,75,49.99552363879541,24,-7.001269421109623e-4,0.8128763417338692,3.3333333333333335
22.6,80,18.223552549214773,37.49657267353266,37.5,75,49.99543023137688,24,-7.150051788285327e-4,0.7593146895506155,3.3333333333333335
22.7,80,16.934950384902525,37.49650106449914,37.5,75,49.99533475266552,24,-7.299195557302949e-4,0.7056229327042719,3.3333333333333335
22.8,80,15.643446504023098,37.496427891283275,37.5,75,49.9952371883777,24,-7.448675173145475e-4,0.6518102710009624,3.3333333333333335
22.9,80,14.349262199117979,37.49635314317234,37.5,75,49.99513752422979,24,-7.598465023250234e-4,0.5978859249632491,3.3333333333333335
23,80,13.052619222005198,37.4962768094536,37.5,75,49.99503574593813,24,-7.748539441897547e-4,0.5438591342502166,3.3333333333333335
23.1,80,11.753739745783797,37.49619887941432,37.5,75,49.9949318392191,24,-7.898872714608358e-4,0.4897391560743249,3.3333333333333335
23.2,80,10.452846326765373,37.49611934234178,37.5,75,49.99482578978904,24,-8.049439082550303e-4,0.4355352636152239,3.3333333333333335
23.3,80,9.150161866340257,37.49603818752324,37.5,75,49.99471758336432,24,-8.20021274695136e-4,0.38125674443084406,3.3333333333333335
23.4,80,7.845909572784551,37.49595540424597,37.5,75,49.99460720566129,24,-8.351167873520307e-4,0.326912898866023,3.3333333333333335
23.5,80,6.540312923014356,37.49587098179725,37.5,75,49.99449464239633,24,-8.502278596873339e-4,0.2725130384589315,3.3333333333333335
23.6,80,5.233595624294381,37.495789266328295,37.5,75,49.994385688437724,24,-8.653519024965929e-4,0.2180664843455992,3.3333333333333335
23.7,80,3.925981575906895,37.49570725930561,37.5,75,49.994276345740815,24,-8.804863243529295e-4,0.16358256566278728,3.3333333333333335
23.8,80,2.617694830787342,37.495624191908206,37.5,75,49.994165589210944,24,-8.956285320510725e-4,0.10907061794947259,3.3333333333333335
23.9,80,1.308959557134508,37.49554007538413,37.5,75,49.9940534338455,24,-9.107759310516839e-4,0.05453998154727117,3.3333333333333335
24,80,1.2246467991473532e-14,37.495454920981395,37.5,75,49.99393989464186,24,-9.259259259259259e-4,5.102694996447305e-16,3.3333333333333335
24.1,80,0,37.49536873994804,37.5,75,49.99382498659739,24,-9.25925925925926e-4,0,3.3333333333333335
24.2,80,0,37.49528154353213,37.5,75,49.993708724709506,24,-9.25925925925926e-4,0,3.3333333333333335
24.3,80,0,37.49519334298167,37.5,75,49.99359112397556,24,-9.25925925925926e-4,0,3.3333333333333335
24.4,80,0,37.495104149544694,37.5,75,49.993472199392926,24,-9.25925925925926e-4,0,3.3333333333333335
24.5,80,0,37.49501397446925,37.5,75,49.99335196595901,24,-9.25925925925926e-4,0,3.3333333333333335
24.6,80,0,37.49492282900338,37.5,75,49.99323043867117,24,-9.25925925925926e-4,0,3.3333333333333335
24.7,80,0,37.494830724395094,37.5,75,49.99310763252679,24,-9.25925925925926e-4,0,3.3333333333333335
24.8,80,0,37.49473767189245,37.5,75,49.99298356252327,24,-9.25925925925926e-4,0,3.3333333333333335
24.9,80,0,37.494643682743465,37.5,75,49.992858243657956,24,-9.25925925925926e-4,0,3.3333333333333335
25,80,0,37.49455021946949,37.5,75,49.99273362595932,24,-9.25925925925926e-4,0,3.3333333333333335
25.1,80,0,37.49445764483991,37.5,75,49.99261019311989,24,-9.25925925925926e-4,0,3.3333333333333335
25.2,80,0,37.4943647243596,37.5,75,49.99248629914613,24,-9.25925925925926e-4,0,3.3333333333333335
25.3,80,0,37.49427149752039,37.5,75,49.99236199669385,24,-9.25925925925926e-4,0,3.3333333333333335
25.4,80,0,37.494178003814056,37.5,75,49.99223733841875,24,-9.25925925925926e-4,0,3.3333333333333335
25.5,80,0,37.494084282732445,37.5,75,49.99211237697659,24,-9.25925925925926e-4,0,3.3333333333333335
25.6,80,0,37.49399037376733,37.5,75,49.99198716502311,24,-9.25925925925926e-4,0,3.3333333333333335
25.7,80,0,37.493896316410535,37.5,75,49.991861755214046,24,-9.25925925925926e-4,0,3.3333333333333335
25.8,80,0,37.49380215015388,37.5,75,49.991736200205175,24,-9.25925925925926e-4,0,3.3333333333333335
25.9,80,0,37.49370791448915,37.5,75,49.9916105526522,24,-9.25925925925926e-4,0,3.3333333333333335
26,80,0,37.49361364890817,37.5,75,49.9914848652109,24,-9.25925925925926e-4,0,3.3333333333333335
26.1,80,0,37.49351939290274,37.5,75,49.99135919053699,24,-9.25925925925926e-4,0,3.3333333333333335
26.2,80,0,37.493425185964675,37.5,75,49.99123358128623,24,-9.25925925925926e-4,0,3.3333333333333335
26.3,80,0,37.49333106758577,37.5,75,49.99110809011436,24,-9.25925925925926e-4,0,3.3333333333333335
26.4,80,0,37.49323692237934,37.5,75,49.99098256317245,24,-9.25925925925926e-4,0,3.3333333333333335
26.5,80,0,37.493142116623666,37.5,75,49.99085615549822,24,-9.25925925925926e-4,0,3.3333333333333335
26.6,80,0,37.49304732355914,37.5,75,49.99072976474552,24,-9.25925925925926e-4,0,3.3333333333333335
26.7,80,0,37.49295257014647,37.5,75,49.99060342686196,24,-9.25925925925926e-4,0,3.3333333333333335
26.8,80,0,37.49285788334643,37.5,75,49.99047717779524,24,-9.25925925925926e-4,0,3.3333333333333335
26.9,80,0,37.49276329011975,37.5,75,49.990351053493,24,-9.25925925925926e-4,0,3.3333333333333335
27,80,0,37.492668817427166,37.5,75,49.99022508990289,24,-9.25925925925926e-4,0,3.3333333333333335
27.1,80,0,37.49257449222942,37.5,75,49.99009932297256,24,-9.25925925925926e-4,0,3.3333333333333335
27.2,80,0,37.492480341487244,37.5,75,49.989973788649664,24,-9.25925925925926e-4,0,3.3333333333333335
27.3,80,0,37.49238639216139,37.5,75,49.98984852288186,24,-9.25925925925926e-4,0,3.3333333333333335
27.4,80,0,37.49229267121261,37.5,75,49.98972356161681,24,-9.25925925925926e-4,0,3.3333333333333335
27.5,80,0,37.492199205601615,37.5,75,49.98959894080215,24,-9.25925925925926e-4,0,3.3333333333333335
27.6,80,0,37.492106022289164,37.5,75,49.98947469638555,24,-9.25925925925926e-4,0,3.3333333333333335
27.7,80,0,37.49201314823599,37.5,75,49.98935086431465,24,-9.25925925925926e-4,0,3.3333333333333335
27.8,80,0,37.49192061040285,37.5,75,49.98922748053714,24,-9.25925925925926e-4,0,3.3333333333333335
27.9,80,0,37.49182712131131,37.5,75,49.989102828415085,24,-9.25925925925926e-4,0,3.3333333333333335
28,80,0,37.49173348952095,37.5,75,49.98897798602794,24,-9.25925925925926e-4,0,3.3333333333333335
28.1,80,0,37.49163993790957,37.5,75,49.988853250546086,24,-9.25925925925926e-4,0,3.3333333333333335
28.2,80,0,37.49154647261089,37.5,75,49.988728630147854,24,-9.25925925925926e-4,0,3.3333333333333335
28.3,80,0,37.491453099758644,37.5,75,49.98860413301153,24,-9.25925925925926e-4,0,3.3333333333333335
28.4,80,0,37.49135982548654,37.5,75,49.98847976731538,24,-9.25925925925926e-4,0,3.3333333333333335
28.5,80,0,37.49126665592831,37.5,75,49.988355541237745,24,-9.25925925925926e-4,0,3.3333333333333335
28.6,80,0,37.49117359721767,37.5,75,49.98823146295689,24,-9.25925925925926e-4,0,3.3333333333333335
28.7,80,0,37.49108065548835,37.5,75,49.98810754065113,24,-9.25925925925926e-4,0,3.3333333333333335
28.8,80,0,37.49098783687407,37.5,75,49.98798378249876,24,-9.25925925925926e-4,0,3.3333333333333335
28.9,80,0,37.49089514750855,37.5,75,49.98786019667807,24,-9.25925925925926e-4,0,3.3333333333333335
29,80,0,37.490802593525515,37.5,75,49.987736791367354,24,-9.25925925925926e-4,0,3.3333333333333335
29.1,80,0,37.49071018105868,37.5,75,49.98761357474491,24,-9.25925925925926e-4,0,3.3333333333333335
29.2,80,0,37.49061791624178,37.5,75,49.98749055498904,24,-9.25925925925926e-4,0,3.3333333333333335
29.3,80,0,37.49052539593357,37.5,75,49.987367194578084,24,-9.25925925925926e-4,0,3.3333333333333335
29.4,80,0,37.49043254250579,37.5,75,49.98724339000773,24,-9.25925925925926e-4,0,3.3333333333333335
29.5,80,0,37.49033971027829,37.5,75,49.98711961370439,24,-9.25925925925926e-4,0,3.3333333333333335
29.6,80,0,37.490246899251055,37.5,75,49.98699586566807,24,-9.25925925925926e-4,0,3.3333333333333335
29.7,80,0,37.49015410942409,37.5,75,49.986872145898786,24,-9.25925925925926e-4,0,3.3333333333333335
29.8,80,0,37.49006134079739,37.5,75,49.98674845439652,24,-9.25925925925926e-4,0,3.3333333333333335
29.9,80,0,37.48996859337095,37.5,75,49.98662479116127,24,-9.25925925925926e-4,0,3.3333333333333335
30,80,0,37.48987586714479,37.5,75,49.98650115619305,24,-9.25925925925926e-4,0,3.3333333333333335
30.1,80,0,37.48978316211888,37.5,75,49.98637754949185,24,-9.25925925925926e-4,0,3.3333333333333335
30.2,80,0,37.48969047829325,37.5,75,49.986253971057664,24,-9.25925925925926e-4,0,3.3333333333333335
30.3,80,0,37.48959781566788,37.5,75,49.986130420890504,24,-9.25925925925926e-4,0,3.3333333333333335
30.4,80,0,37.48950517424278,37.5,75,49.98600689899037,24,-9.25925925925926e-4,0,3.3333333333333335
30.5,80,0,37.489412554017946,37.5,75,49.985883405357264,24,-9.25925925925926e-4,0,3.3333333333333335
30.6,80,0,37.489319954993384,37.5,75,49.98575993999118,24,-9.25925925925926e-4,0,3.3333333333333335
30.7,80,0,37.48922737290121,37.5,75,49.98563649720161,24,-9.25925925925926e-4,0,3.3333333333333335
30.8,80,0,37.48913478030862,37.5,75,49.98551304041149,24,-9.25925925925926e-4,0,3.3333333333333335
30.9,80,0,37.489042187716024,37.5,75,49.98538958362136,24,-9.25925925925926e-4,0,3.3333333333333335
31,80,0,37.48894959512344,37.5,75,49.98526612683125,24,-9.25925925925926e-4,0,3.3333333333333335
31.1,80,0,37.48885700253084,37.5,75,49.98514267004112,24,-9.25925925925926e-4,0,3.3333333333333335
31.2,80,0,37.48876440993825,37.5,75,49.985019213251,24,-9.25925925925926e-4,0,3.3333333333333335
31.3,80,0,37.488671817345654,37.5,75,49.98489575646087,24,-9.25925925925926e-4,0,3.3333333333333335
31.4,80,0,37.48857922475306,37.5,75,49.98477229967075,24,-9.25925925925926e-4,0,3.3333333333333335
31.5,80,0,37.48848663216047,37.5,75,49.98464884288063,24,-9.25925925925926e-4,0,3.3333333333333335
31.6,80,0,37.48839403956788,37.5,75,49.9845253860905,24,-9.25925925925926e-4,0,3.3333333333333335
31.7,80,0,37.488301446975285,37.5,75,49.98440192930038,24,-9.25925925925926e-4,0,3.3333333333333335
31.8,80,0,37.48820885438269,37.5,75,49.984278472510255,24,-9.25925925925926e-4,0,3.3333333333333335
31.9,80,0,37.4881162617901,37.5,75,49.98415501572013,24,-9.25925925925926e-4,0,3.3333333333333335
32,80,0,37.48802366919751,37.5,75,49.98403155893001,24,-9.25925925925926e-4,0,3.3333333333333335
32.1,80,0,37.487931076604916,37.5,75,49.98390810213989,24,-9.25925925925926e-4,0,3.3333333333333335
32.2,80,0,37.48783848401232,37.5,75,49.98378464534976,24,-9.25925925925926e-4,0,3.3333333333333335
32.3,80,0,37.48774589141973,37.5,75,49.98366118855964,24,-9.25925925925926e-4,0,3.3333333333333335
32.4,80,0,37.487653298827134,37.5,75,49.98353773176951,24,-9.25925925925926e-4,0,3.3333333333333335
32.5,80,0,37.48756070623455,37.5,75,49.983414274979395,24,-9.25925925925926e-4,0,3.3333333333333335
32.6,80,0,37.48746811364195,37.5,75,49.98329081818927,24,-9.25925925925926e-4,0,3.3333333333333335
32.7,80,0,37.48737552104936,37.5,75,49.98316736139915,24,-9.25925925925926e-4,0,3.3333333333333335
32.8,80,0,37.487282928456764,37.5,75,49.98304390460902,24,-9.25925925925926e-4,0,3.3333333333333335
32.9,80,0,37.48719033586418,37.5,75,49.9829204478189,24,-9.25925925925926e-4,0,3.3333333333333335
33,80,0,37.48709774327158,37.5,75,49.98279699102878,24,-9.25925925925926e-4,0,3.3333333333333335
33.1,80,0,37.48700515067899,37.5,75,49.98267353423865,24,-9.25925925925926e-4,0,3.3333333333333335
33.2,80,0,37.486912558086395,37.5,75,49.98255007744853,24,-9.25925925925926e-4,0,3.3333333333333335
33.3,80,0,37.4868199654938,37.5,75,49.9824266206584,24,-9.25925925925926e-4,0,3.3333333333333335
33.4,80,0,37.486727372901214,37.5,75,49.98230316386829,24,-9.25925925925926e-4,0,3.3333333333333335
33.5,80,0,37.48663478030862,37.5,75,49.98217970707816,24,-9.25925925925926e-4,0,3.3333333333333335
33.6,80,0,37.486542187716026,37.5,75,49.98205625028804,24,-9.25925925925926e-4,0,3.3333333333333335
33.7,80,0,37.48644959512344,37.5,75,49.98193279349792,24,-9.25925925925926e-4,0,3.3333333333333335
33.8,80,0,37.486357002530845,37.5,75,49.9818093367078,24,-9.25925925925926e-4,0,3.3333333333333335
33.9,80,0,37.48626440993825,37.5,75,49.98168587991767,24,-9.25925925925926e-4,0,3.3333333333333335
34,80,0,37.48617181734566,37.5,75,49.98156242312754,24,-9.25925925925926e-4,0,3.3333333333333335
34.1,80,0,37.48607922475307,37.5,75,49.98143896633743,24,-9.25925925925926e-4,0,3.3333333333333335
34.2,80,0,37.485986632160476,37.5,75,49.9813155095473,24,-9.25925925925926e-4,0,3.3333333333333335
34.3,80,0,37.48589403956788,37.5,75,49.98119205275717,24,-9.25925925925926e-4,0,3.3333333333333335
34.4,80,0,37.48580144697529,37.5,75,49.981068595967045,24,-9.25925925925926e-4,0,3.3333333333333335
34.5,80,0,37.48570885438269,37.5,75,49.980945139176924,24,-9.25925925925926e-4,0,3.3333333333333335
34.6,80,0,37.485616261790106,37.5,75,49.980821682386804,24,-9.25925925925926e-4,0,3.3333333333333335
34.7,80,0,37.48552366919751,37.5,75,49.98069822559668,24,-9.25925925925926e-4,0,3.3333333333333335
34.8,80,0,37.48543107660492,37.5,75,49.980574768806555,24,-9.25925925925926e-4,0,3.3333333333333335
34.9,80,0,37.485338484012324,37.5,75,49.980451312016434,24,-9.25925925925926e-4,0,3.3333333333333335
35,80,0,37.48524589141973,37.5,75,49.98032785522631,24,-9.25925925925926e-4,0,3.3333333333333335
35.1,80,0,37.48515329882714,37.5,75,49.98020439843619,24,-9.25925925925926e-4,0,3.3333333333333335
35.2,80,0,37.48506070623455,37.5,75,49.980080941646065,24,-9.25925925925926e-4,0,3.3333333333333335
35.3,80,0,37.484968113641955,37.5,75,49.979957484855944,24,-9.25925925925926e-4,0,3.3333333333333335
35.4,80,0,37.48487552104936,37.5,75,49.97983402806581,24,-9.25925925925926e-4,0,3.3333333333333335
35.5,80,0,37.48478292845677,37.5,75,49.97971057127569,24,-9.25925925925926e-4,0,3.3333333333333335
35.6,80,0,37.48469033586418,37.5,75,49.979587114485575,24,-9.25925925925926e-4,0,3.3333333333333335
35.7,80,0,37.484597743271586,37.5,75,49.97946365769545,24,-9.25925925925926e-4,0,3.3333333333333335
35.8,80,0,37.48450515067899,37.5,75,49.97934020090532,24,-9.25925925925926e-4,0,3.3333333333333335
35.9,80,0,37.4844125580864,37.5,75,49.9792167441152,24,-9.25925925925926e-4,0,3.3333333333333335
36,80,0,37.48431996549381,37.5,75,49.979093287325085,24,-9.25925925925926e-4,0,3.3333333333333335
36.1,80,0,37.484227372901216,37.5,75,49.97896983053495,24,-9.25925925925926e-4,0,3.3333333333333335
36.2,80,0,37.48413478030862,37.5,75,49.97884637374483,24,-9.25925925925926e-4,0,3.3333333333333335
36.3,80,0,37.48404218771603,37.5,75,49.9787229169547,24,-9.25925925925926e-4,0,3.3333333333333335
36.4,80,0,37.483949595123434,37.5,75,49.97859946016458,24,-9.25925925925926e-4,0,3.3333333333333335
36.5,80,0,37.48385700253085,37.5,75,49.97847600337446,24,-9.25925925925926e-4,0,3.3333333333333335
36.6,80,0,37.48376440993825,37.5,75,49.97835254658434,24,-9.25925925925926e-4,0,3.3333333333333335
36.7,80,0,37.48367181734566,37.5,75,49.97822908979421,24,-9.25925925925926e-4,0,3.3333333333333335
36.8,80,0,37.483579224753065,37.5,75,49.97810563300409,24,-9.25925925925926e-4,0,3.3333333333333335
36.9,80,0,37.48348663216047,37.5,75,49.977982176213956,24,-9.25925925925926e-4,0,3.3333333333333335
37,80,0,37.483394039567884,37.5,75,49.97785871942384,24,-9.25925925925926e-4,0,3.3333333333333335
37.1,80,0,37.48330144697529,37.5,75,49.97773526263372,24,-9.25925925925926e-4,0,3.3333333333333335
37.2,80,0,37.483208854382696,37.5,75,49.977611805843594,24,-9.25925925925926e-4,0,3.3333333333333335
37.3,80,0,37.4831162617901,37.5,75,49.977488349053466,24,-9.25925925925926e-4,0,3.3333333333333335
37.4,80,0,37.48302366919751,37.5,75,49.977364892263346,24,-9.25925925925926e-4,0,3.3333333333333335
37.5,80,0,37.48293107660492,37.5,75,49.97724143547323,24,-9.25925925925926e-4,0,3.3333333333333335
37.6,80,0,37.482838484012326,37.5,75,49.9771179786831,24,-9.25925925925926e-4,0,3.3333333333333335
37.7,80,0,37.48274589141973,37.5,75,49.976994521892976,24,-9.25925925925926e-4,0,3.3333333333333335
37.8,80,0,37.48265329882714,37.5,75,49.97687106510285,24,-9.25925925925926e-4,0,3.3333333333333335
37.9,80,0,37.482560706234544,37.5,75,49.97674760831273,24,-9.25925925925926e-4,0,3.3333333333333335
38,80,0,37.48246811364196,37.5,75,49.97662415152261,24,-9.25925925925926e-4,0,3.3333333333333335
38.1,80,0,37.48237552104936,37.5,75,49.976500694732486,24,-9.25925925925926e-4,0,3.3333333333333335
38.2,80,0,37.48228292845677,37.5,75,49.97637723794236,24,-9.25925925925926e-4,0,3.3333333333333335
38.3,80,0,37.482190335864175,37.5,75,49.97625378115224,24,-9.25925925925926e-4,0,3.3333333333333335
38.4,80,0,37.48209774327159,37.5,75,49.97613032436212,24,-9.25925925925926e-4,0,3.3333333333333335
38.5,80,0,37.482005150678994,37.5,75,49.97600686757199,24,-9.25925925925926e-4,0,3.3333333333333335
38.6,80,0,37.4819125580864,37.5,75,49.97588341078187,24,-9.25925925925926e-4,0,3.3333333333333335
38.7,80,0,37.481819965493806,37.5,75,49.97575995399174,24,-9.25925925925926e-4,0,3.3333333333333335
38.8,80,0,37.48172737290121,37.5,75,49.97563649720161,24,-9.25925925925926e-4,0,3.3333333333333335
38.9,80,0,37.481634780308624,37.5,75,49.9755130404115,24,-9.25925925925926e-4,0,3.3333333333333335
39,80,0,37.48154218771603,37.5,75,49.97538958362137,24,-9.25925925925926e-4,0,3.3333333333333335
39.1,80,0,37.481449595123436,37.5,75,49.975266126831244,24,-9.25925925925926e-4,0,3.3333333333333335
39.2,80,0,37.48135700253084,37.5,75,49.97514267004112,24,-9.25925925925926e-4,0,3.3333333333333335
39.3,80,0,37.48126440993825,37.5,75,49.975019213250995,24,-9.25925925925926e-4,0,3.3333333333333335
39.4,80,0,37.481171817345654,37.5,75,49.974895756460874,24,-9.25925925925926e-4,0,3.3333333333333335
39.5,80,0,37.48107922475307,37.5,75,49.974772299670754,24,-9.25925925925926e-4,0,3.3333333333333335
39.6,80,0,37.48098663216047,37.5,75,49.97464884288063,24,-9.25925925925926e-4,0,3.3333333333333335
39.7,80,0,37.48089403956788,37.5,75,49.974525386090505,24,-9.25925925925926e-4,0,3.3333333333333335
39.8,80,0,37.480801446975285,37.5,75,49.97440192930038,24,-9.25925925925926e-4,0,3.3333333333333335
39.9,80,0,37.48070885438269,37.5,75,49.97427847251025,24,-9.25925925925926e-4,0,3.3333333333333335
40,80,0,37.480616261790104,37.5,75,49.97415501572014,24,-9.25925925925926e-4,0,3.3333333333333335
40.1,80,0,37.48052366919751,37.5,75,49.974031558930015,24,-9.25925925925926e-4,0,3.3333333333333335
40.2,80,0,37.480431076604916,37.5,75,49.97390810213989,24,-9.25925925925926e-4,0,3.3333333333333335
40.3,80,0,37.48033848401232,37.5,75,49.97378464534976,24,-9.25925925925926e-4,0,3.3333333333333335
40.4,80,0,37.48024589141973,37.5,75,49.97366118855964,24,-9.25925925925926e-4,0,3.3333333333333335
40.5,80,0,37.48015329882714,37.5,75,49.97353773176952,24,-9.25925925925926e-4,0,3.3333333333333335
40.6,80,0,37.480060706234546,37.5,75,49.9734142749794,24,-9.25925925925926e-4,0,3.3333333333333335
40.7,80,0,37.47996811364195,37.5,75,49.97329081818927,24,-9.25925925925926e-4,0,3.3333333333333335
40.8,80,0,37.47987552104936,37.5,75,49.97316736139915,24,-9.25925925925926e-4,0,3.3333333333333335
40.9,80,0,37.47978292845677,37.5,75,49.97304390460903,24,-9.25925925925926e-4,0,3.3333333333333335
41,80,0,37.47969033586418,37.5,75,49.9729204478189,24,-9.25925925925926e-4,0,3.3333333333333335
41.1,80,0,37.47959774327158,37.5,75,49.97279699102878,24,-9.25925925925926e-4,0,3.3333333333333335
41.2,80,0,37.47950515067899,37.5,75,49.97267353423865,24,-9.25925925925926e-4,0,3.3333333333333335
41.3,80,0,37.479412558086395,37.5,75,49.972550077448524,24,-9.25925925925926e-4,0,3.3333333333333335
41.4,80,0,37.47931996549381,37.5,75,49.97242662065841,24,-9.25925925925926e-4,0,3.3333333333333335
41.5,80,0,37.479227372901214,37.5,75,49.97230316386829,24,-9.25925925925926e-4,0,3.3333333333333335
41.6,80,0,37.47913478030862,37.5,75,49.972179707078155,24,-9.25925925925926e-4,0,3.3333333333333335
41.7,80,0,37.479042187716026,37.5,75,49.972056250288034,24,-9.25925925925926e-4,0,3.3333333333333335
41.8,80,0,37.47894959512343,37.5,75,49.971932793497906,24,-9.25925925925926e-4,0,3.3333333333333335
41.9,80,0,37.478857002530845,37.5,75,49.97180933670779,24,-9.25925925925926e-4,0,3.3333333333333335
42,80,0,37.47876440993825,37.5,75,49.971685879917665,24,-9.25925925925926e-4,0,3.3333333333333335
42.1,80,0,37.478671817345656,37.5,75,49.971562423127544,24,-9.25925925925926e-4,0,3.3333333333333335
42.2,80,0,37.47857922475307,37.5,75,49.97143896633743,24,-9.25925925925926e-4,0,3.3333333333333335
42.3,80,0,37.478486632160475,37.5,75,49.971315509547296,24,-9.25925925925926e-4,0,3.3333333333333335
42.4,80,0,37.47839403956788,37.5,75,49.971192052757175,24,-9.25925925925926e-4,0,3.3333333333333335
42.5,80,0,37.47830144697529,37.5,75,49.97106859596705,24,-9.25925925925926e-4,0,3.3333333333333335
42.6,80,0,37.4782088543827,37.5,75,49.97094513917693,24,-9.25925925925926e-4,0,3.3333333333333335
42.7,80,0,37.478116261790106,37.5,75,49.970821682386806,24,-9.25925925925926e-4,0,3.3333333333333335
42.8,80,0,37.47802366919751,37.5,75,49.970698225596685,24,-9.25925925925926e-4,0,3.3333333333333335
42.9,80,0,37.47793107660492,37.5,75,49.97057476880656,24,-9.25925925925926e-4,0,3.3333333333333335
43,80,0,37.477838484012324,37.5,75,49.970451312016436,24,-9.25925925925926e-4,0,3.3333333333333335
43.1,80,0,37.47774589141974,37.5,75,49.970327855226316,24,-9.25925925925926e-4,0,3.3333333333333335
43.2,80,0,37.47765329882714,37.5,75,49.97020439843619,24,-9.25925925925926e-4,0,3.3333333333333335
43.3,80,0,37.47756070623455,37.5,75,49.97008094164607,24,-9.25925925925926e-4,0,3.3333333333333335
43.4,80,0,37.477468113641955,37.5,75,49.96995748485594,24,-9.25925925925926e-4,0,3.3333333333333335
43.5,80,0,37.47737552104936,37.5,75,49.96983402806581,24,-9.25925925925926e-4,0,3.3333333333333335
43.6,80,0,37.47728292845677,37.5,75,49.9697105712757,24,-9.25925925925926e-4,0,3.3333333333333335
43.7,80,0,37.47719033586418,37.5,75,49.96958711448558,24,-9.25925925925926e-4,0,3.3333333333333335
43.8,80,0,37.477097743271585,37.5,75,49.96946365769544,24,-9.25925925925926e-4,0,3.3333333333333335
43.9,80,0,37.47700515067899,37.5,75,49.96934020090532,24,-9.25925925925926e-4,0,3.3333333333333335
44,80,0,37.4769125580864,37.5,75,49.969216744115194,24,-9.25925925925926e-4,0,3.3333333333333335
44.1,80,0,37.47681996549381,37.5,75,49.96909328732508,24,-9.25925925925926e-4,0,3.3333333333333335
44.2,80,0,37.476727372901216,37.5,75,49.96896983053495,24,-9.25925925925926e-4,0,3.3333333333333335
44.3,80,0,37.47663478030862,37.5,75,49.96884637374483,24,-9.25925925925926e-4,0,3.3333333333333335
44.4,80,0,37.47654218771603,37.5,75,49.968722916954704,24,-9.25925925925926e-4,0,3.3333333333333335
44.5,80,0,37.47644959512344,37.5,75,49.96859946016458,24,-9.25925925925926e-4,0,3.3333333333333335
44.6,80,0,37.47635700253085,37.5,75,49.96847600337446,24,-9.25925925925926e-4,0,3.3333333333333335
44.7,80,0,37.47626440993825,37.5,75,49.96835254658434,24,-9.25925925925926e-4,0,3.3333333333333335
44.8,80,0,37.47617181734566,37.5,75,49.968229089794214,24,-9.25925925925926e-4,0,3.3333333333333335
44.9,80,0,37.476079224753065,37.5,75,49.968105633004086,24,-9.25925925925926e-4,0,3.3333333333333335
45,80,0,37.47598663216048,37.5,75,49.96798217621397,24,-9.25925925925926e-4,0,3.3333333333333335
